goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),20,Andorra,4,39,Southern Europe,Country,1.576257417,42.54548611,AND,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,92.86,92.86,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,100.0,100.0,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),242,Fiji,4,54,Melanesia,Country,177.9660884,-17.83301566,FJI,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,100.0,100.0,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,76.06,76.06,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),388,Jamaica,5,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,92.08,92.08,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,37.5,37.5,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),40,Austria,4,155,Western Europe,Country,14.14172472,47.58704857,AUT,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,80.44,80.44,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),404,Kenya,5,14,Eastern Africa,Country,37.86096816,0.534797278,KEN,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,35.5,35.5,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),422,Lebanon,4,145,Western Asia,Country,35.89391711,33.92152458,LBN,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,50.0,50.0,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),428,Latvia,4,154,Northern Europe,Country,26.42461876,56.64196636,LVA,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,64.41,64.41,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),458,Malaysia,4,35,South-Eastern Asia,Country,116.8346314,5.452415309,MYS,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,39.74,39.74,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),504,Morocco,4,15,Northern Africa,Country,-6.281942841,31.8440131,MAR,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,76.96,76.96,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),528,Netherlands,4,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,52.22,52.22,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),584,Marshall Islands,4,57,Micronesia,Country,171.0839119,7.110213497,MHL,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,100.0,100.0,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),604,Peru,5,5,South America,Country,-71.82093277,-13.58939705,PER,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,36.84,36.84,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),616,Poland,4,151,Eastern Europe,Country,19.40660158,52.1226733,POL,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,33.71,33.71,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),642,Romania,4,151,Eastern Europe,Country,24.98481009,45.83893563,ROU,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,61.37,61.37,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),705,Slovenia,4,39,Southern Europe,Country,14.82209486,46.11958061,SVN,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,75.81,75.81,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),710,South Africa,5,18,Southern Africa,Country,24.67184355,-29.99957544,ZAF,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,46.92,46.92,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),72,Botswana,5,18,Southern Africa,Country,23.81380223,-22.18810073,BWA,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,50.0,50.0,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),729,Sudan,4,15,Northern Africa,Country,29.95650159,16.02643066,SDN,0,1,[2017],2017,2017,1,PT,Percentage,G,Global,35.29,35.29,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),752,Sweden,4,154,Northern Europe,Country,14.3775338,60.60103109,SWE,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,45.13,45.13,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),756,Switzerland,4,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,100.0,100.0,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,8.7,8.7,,,,Environment Live,,C: Country data
6,Goal 6,Ensure availability and sustainable management of water and sanitation for all,6.6,"By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes",C060601,6.6.1,I,"UNEP, Ramsar",Change in the extent of water-related ecosystems over time,2020.Q1.G.01,"['water', 'natural resources']",EN_WBE_NDQLTOT,Nationally derived proportion of water bodies with good quality (%),894,Zambia,5,14,Eastern Africa,Country,27.850329,-14.59701056,ZMB,1,1,[2017],2017,2017,1,PT,Percentage,G,Global,75.0,75.0,,,,Environment Live,,C: Country data
